公司标识,车牌号,行政区编号,定位时间,纬度,经度,瞬时速度,方向角,海拔高度,行驶里程,坐标加密标识,预警状态,车辆状态,运营状态,订单编号,来源,时间差,纬度差,经度差,时间段
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 10:59:30,"31.217141","121.308719","0","65","3",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:9104792,"40","0.000381","0.000877",2023-04-24 10:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 10:59:50,"31.217148","121.308722","0","65","1",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:9112284,"20","7.0e-06","3.0e-06",2023-04-24 10:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:00:15,"31.217159","121.308729","0","65","2",,"1","0","1","3","0",NETCAR_VEHICLEPOSITION_0424.txt:9127663,"25","1.1e-05","7.0e-06",2023-04-24 11:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:01:57,"31.217554","121.309679","0","88","22",,"1","0","1","2","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9147541,"102","0.000395","0.00095",2023-04-24 11:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:02:13,"31.217977","121.310778","11","66","1",,"1","0","1","2","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9156545,"16","0.000423","0.001099",2023-04-24 11:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:02:33,"31.218384","121.313609","12","90","0",,"1","0","1","2","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9161099,"20","0.000408","0.002831",2023-04-24 11:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:02:53,"31.218403","121.31694","13","90","0",,"1","0","1","2","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9172709,"20","1.9e-05","0.003332",2023-04-24 11:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:03:13,"31.218046","121.318713","11","162","0",,"1","0","1","2","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9171977,"20","-0.000357","0.001773",2023-04-24 11:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:03:38,"31.214876","121.319562","9","177","0",,"1","0","1","2","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9186256,"25","-0.00317","0.000848",2023-04-24 11:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:04:19,"31.214445","121.319577","0","178","3",,"1","0","1","2","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9190080,"41","-0.000431","1.5e-05",2023-04-24 11:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:05:03,"31.21289","121.319714","8","178","1",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9203802,"44","-0.001555","0.000138",2023-04-24 11:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:05:23,"31.212967","121.32225","10","81","3",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9211438,"20","7.6e-05","0.002535",2023-04-24 11:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:06:38,"31.213004","121.322524","3","81","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9232089,"75","3.7e-05","0.000274",2023-04-24 11:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:06:58,"31.213486","121.325209","19","81","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9239865,"20","0.000482","0.002685",2023-04-24 11:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:08:19,"31.214281","121.336692","0","152","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9249731,"81","0.000796","0.011483",2023-04-24 11:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:08:43,"31.212882","121.341487","2","118","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9257677,"24","-0.001399","0.004796",2023-04-24 11:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:09:14,"31.212858","121.341565","0","118","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9269915,"31","-2.4e-05","7.8e-05",2023-04-24 11:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:09:39,"31.212858","121.341565","0","118","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9284785,"25","0.0","0.0",2023-04-24 11:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:09:59,"31.212864","121.341617","2","118","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9291553,"20","6.0e-06","5.2e-05",2023-04-24 11:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:10:19,"31.212378","121.342793","10","116","2",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9291166,"20","-0.000486","0.001175",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:10:42,"31.211536","121.345811","14","94","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9300459,"23","-0.000842","0.003019",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:11:02,"31.211366","121.348467","10","94","8",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9308371,"20","-0.00017","0.002655",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:11:22,"31.21125","121.35013","5","95","7",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9320464,"20","-0.000116","0.001664",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:11:52,"31.21122","121.350558","0","95","5",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9327129,"30","-3.1e-05","0.000428",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:12:17,"31.211211","121.350687","0","95","5",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9331686,"25","-9.0e-06","0.000129",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:13:02,"31.210983","121.354276","6","99","3",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9356410,"45","-0.000228","0.003589",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:13:27,"31.210903","121.355749","5","96","3",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9360807,"25","-7.9e-05","0.001473",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:13:47,"31.210797","121.356417","2","96","4",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9370671,"20","-0.000106","0.000668",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:14:07,"31.210758","121.357508","6","96","7",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9364718,"20","-4.0e-05","0.001091",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:14:32,"31.210634","121.358579","6","95","2",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9374195,"25","-0.000124","0.001071",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:14:52,"31.210587","121.360004","11","96","1",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9387787,"20","-4.7e-05","0.001425",2023-04-24 11:10
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:15:27,"31.210494","121.360525","0","95","1",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9392945,"35","-9.3e-05","0.000521",2023-04-24 11:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:15:47,"31.210494","121.360525","0","95","1",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9401840,"20","0.0","0.0",2023-04-24 11:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:16:12,"31.210494","121.360525","0","95","1",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9412011,"25","0.0","0.0",2023-04-24 11:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:17:37,"31.21024","121.363914","0","93","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9434789,"85","-0.000254","0.003388",2023-04-24 11:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:17:57,"31.21024","121.363914","0","93","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9444290,"20","0.0","0.0",2023-04-24 11:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:18:17,"31.21024","121.363914","0","93","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9453555,"20","0.0","0.0",2023-04-24 11:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:19:02,"31.210143","121.36508","11","95","1",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9457265,"45","-9.8e-05","0.001166",2023-04-24 11:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:19:27,"31.210073","121.366054","0","96","2",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9468789,"25","-6.9e-05","0.000974",2023-04-24 11:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:19:47,"31.210065","121.366157","2","96","1",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9476501,"20","-8.0e-06","0.000103",2023-04-24 11:15
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:20:07,"31.20994","121.367811","10","95","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9485527,"20","-0.000125","0.001654",2023-04-24 11:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:20:48,"31.20965","121.371903","8","95","1",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9492363,"41","-0.00029","0.004092",2023-04-24 11:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:21:08,"31.209571","121.37358","8","94","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9500141,"20","-7.9e-05","0.001677",2023-04-24 11:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:22:13,"31.206553","121.379076","16","141","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9520474,"65","-0.003018","0.005496",2023-04-24 11:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:22:34,"31.202935","121.380898","21","163","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9534129,"21","-0.003618","0.001822",2023-04-24 11:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:23:27,"31.194698","121.384711","16","150","5",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9549415,"53","-0.008237","0.003813",2023-04-24 11:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:23:52,"31.191181","121.386967","17","154","2",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9560129,"25","-0.003517","0.002255",2023-04-24 11:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:24:37,"31.183799","121.38986","19","163","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9584214,"45","-0.007382","0.002894",2023-04-24 11:20
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:25:41,"31.171702","121.39351","22","161","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9594535,"64","-0.012097","0.00365",2023-04-24 11:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:26:02,"31.167778","121.395771","25","154","4",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9606280,"21","-0.003925","0.00226",2023-04-24 11:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:27:08,"31.155599","121.40154","22","160","7",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9626658,"66","-0.012179","0.005769",2023-04-24 11:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:27:33,"31.150739","121.403612","21","160","9",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9635761,"25","-0.00486","0.002072",2023-04-24 11:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:27:53,"31.146967","121.405195","21","159","27",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9642694,"20","-0.003772","0.001583",2023-04-24 11:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:28:13,"31.143179","121.407154","23","157","37",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9657906,"20","-0.003788","0.001959",2023-04-24 11:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:28:37,"31.138519","121.409778","26","150","18",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9673321,"24","-0.00466","0.002624",2023-04-24 11:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:29:22,"31.134865","121.417499","21","55","12",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9687061,"45","-0.003654","0.007721",2023-04-24 11:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:29:42,"31.136447","121.421718","22","77","12",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9697278,"20","0.001581","0.004219",2023-04-24 11:25
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:30:02,"31.137778","121.426288","23","67","11",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9710871,"20","0.001332","0.00457",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:30:22,"31.139223","121.430791","20","73","11",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9706698,"20","0.001444","0.004503",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:30:42,"31.14016","121.435081","22","73","13",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9717309,"20","0.000937","0.00429",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:31:02,"31.141601","121.438491","15","64","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9725358,"20","0.00144","0.00341",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:31:47,"31.144552","121.44487","16","68","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9740597,"45","0.002951","0.006379",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:32:05,"31.145378","121.447506","0","152","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9743188,"18","0.000826","0.002636",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:32:20,"31.145885","121.44912","0","152","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9760509,"15","0.000508","0.001614",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:33:33,"31.146851","121.462884","18","81","3",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9778783,"73","0.000965","0.013764",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:33:53,"31.147365","121.46671","19","80","0",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9786841,"20","0.000514","0.003826",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:34:18,"31.14814","121.471879","22","81","11",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9791118,"25","0.000775","0.005169",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:34:43,"31.149111","121.478323","27","81","15",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9807225,"25","0.000971","0.006444",2023-04-24 11:30
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:35:03,"31.149822","121.48364","22","85","20",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9812171,"20","0.000711","0.005317",2023-04-24 11:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:35:53,"31.150431","121.494458","24","87","20",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9830332,"50","0.000609","0.010817",2023-04-24 11:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:36:13,"31.150708","121.4999","26","87","16",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9835309,"20","0.000277","0.005443",2023-04-24 11:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:37:13,"31.152586","121.514456","22","69","10",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9855040,"60","0.001878","0.014556",2023-04-24 11:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:37:33,"31.153972","121.518819","21","69","6",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9864851,"20","0.001386","0.004363",2023-04-24 11:35
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:41:31,"31.177977","121.520811","11","75","2",,"1","0","1","1","2304247046212595283",NETCAR_VEHICLEPOSITION_0424.txt:9895353,"238","0.024004","0.001992",2023-04-24 11:40
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:54:18,"31.212586","121.528685","0","21","3",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9887927,"767","0.03461","0.007873",2023-04-24 11:50
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:56:03,"31.223893","121.533642","0","41","4",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9919474,"105","0.011307","0.004958",2023-04-24 11:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:57:58,"31.224072","121.533826","0","43","4",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9926391,"115","0.000179","0.000184",2023-04-24 11:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:58:18,"31.224072","121.533826","0","43","4",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9928269,"20","0.0","0.0",2023-04-24 11:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 11:58:42,"31.224093","121.533847","1","43","4",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9940134,"24","2.1e-05","2.1e-05",2023-04-24 11:55
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:00:23,"31.228766","121.526709","0","304","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9960414,"101","0.004673","-0.007138",2023-04-24 12:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:00:43,"31.228766","121.526709","0","304","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9974265,"20","0.0","0.0",2023-04-24 12:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:01:03,"31.228766","121.526709","0","304","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9974165,"20","0.0","0.0",2023-04-24 12:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:01:23,"31.228776","121.526685","0","304","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9975232,"20","1.0e-05","-2.4e-05",2023-04-24 12:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:01:43,"31.229932","121.524675","21","305","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9992184,"20","0.001156","-0.00201",2023-04-24 12:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:02:33,"31.233578","121.516564","2","290","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:9985674,"50","0.003645","-0.008111",2023-04-24 12:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:03:18,"31.233568","121.516531","0","290","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:10011109,"45","-1.0e-05","-3.3e-05",2023-04-24 12:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:04:32,"31.234023","121.51505","17","293","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:10024238,"74","0.000455","-0.00148",2023-04-24 12:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:04:52,"31.23468","121.513158","0","292","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:10027300,"20","0.000657","-0.001893",2023-04-24 12:00
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:05:37,"31.234682","121.513151","0","292","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:10038660,"45","2.0e-06","-7.0e-06",2023-04-24 12:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:06:22,"31.237551","121.512148","12","339","0",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:10058712,"45","0.002869","-0.001003",2023-04-24 12:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:06:42,"31.239093","121.511343","10","337","3",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:10067611,"20","0.001542","-0.000805",2023-04-24 12:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:07:37,"31.239226","121.510063","0","254","4",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:10078469,"55","0.000133","-0.00128",2023-04-24 12:05
3100SMLYMM4J,000BA4D4FF6B202DEE08318485CE6E4C,"310000",2023-04-24 12:07:57,"31.239226","121.510063","0","254","4",,"1","0","1","1","2304246284213240755",NETCAR_VEHICLEPOSITION_0424.txt:10088439,"20","0.0","0.0",2023-04-24 12:05
